-120.4308419,35.88835243,0.002044,0.005047,0.002044,0.005047,0.005047,carr
-118.8966651,37.64463444,0.019343,0.010371,0.019343,0.010371,0.010371,casa
-117.4039834,33.45535021,0.000354,0.000312,0.000354,0.000312,0.000312,case
-118.4830101,33.44577307,0.001605,0.001424,0.001605,0.001424,0.001424,cat1
-118.3338181,33.31161741,0.00058,0.000559,0.00058,0.000559,0.000559,cat2
-118.4830077,33.44576224,0.00065,0.000601,0.00065,0.000601,0.000601,cat3
-118.6298074,34.13856193,0.00107,0.000986,0.00107,0.000986,0.000986,cbhs
-117.6711734,35.5653122,0.00079,0.000738,0.00079,0.000738,0.000738,cccc
-118.2111995,33.87626054,0.00118,0.002707,0.00118,0.002707,0.002707,ccco
-117.8649446,33.86274338,0.001937,0.00186,0.001937,0.00186,0.00186,cccs
-119.0134684,34.80636293,0.0016,0.000998,0.0016,0.000998,0.000998,ccst
-116.3359324,34.82946706,0.000725,0.000799,0.000725,0.000799,0.000799,cdmt
-117.9649476,34.24399313,0.001767,0.001268,0.001767,0.001268,0.001268,cgdm
-122.1193122,37.72411616,0.002327,0.001333,0.002327,0.001333,0.001333,chab
-118.0260011,34.33342319,0.00124,0.001277,0.00124,0.001277,0.001277,chil
-116.7655271,36.74650168,0.001087,0.000817,0.001087,0.000817,0.000817,chlo
-117.827703,34.64046238,0.002427,0.002338,0.002427,0.002338,0.002338,chms
-121.6649643,39.43263847,0.0015,0.001628,0.0015,0.001628,0.001628,cho1
-120.2105089,37.08485087,0.000671,0.00086,0.000671,0.00086,0.00086,chow
-118.6416593,34.25671931,0.028678,0.035241,0.028678,0.035241,0.035241,chtp
-116.6657645,31.87067948,0.001348,0.001301,0.001348,0.001301,0.001301,cic1
-116.6673863,31.87126588,0.003573,0.002684,0.003573,0.002684,0.002684,cice
-118.9372977,34.10955424,0.000749,0.000625,0.000749,0.000625,0.000625,cirx
-118.1272874,34.13670929,0.001133,0.001238,0.001133,0.001238,0.001238,cit1
-117.4244636,34.27119491,0.000428,0.000724,0.000428,0.000724,0.000724,cjmg
-117.4793847,34.31379955,0.001089,0.001373,0.001089,0.001373,0.001373,cjms
-118.1442302,34.53032077,0.000613,0.000666,0.000613,0.000666,0.000666,cjvg
-117.7088117,34.10992867,0.001688,0.00141,0.001688,0.00141,0.00141,clar
-117.3109767,33.13538585,0.000288,0.000262,0.000288,0.000262,0.000262,clbd
-120.3860419,38.03417623,0.001094,0.001772,0.001094,0.001772,0.001772,cmbb
-124.3963357,40.44177484,0.002236,0.002201,0.002236,0.002201,0.002201,cme1
-120.9999782,37.64133703,0.000665,0.000655,0.000665,0.000655,0.000655,cmod
-118.4114265,34.35318034,0.003813,0.003313,0.003813,0.003313,0.003313,cmp9
-121.2784976,37.89640513,0.002486,0.002482,0.002486,0.002482,0.002482,cndr
-117.6089214,33.85763277,0.001306,0.001098,0.001306,0.001098,0.001098,cnpp
-115.1233468,32.8634642,0.003741,0.006343,0.003741,0.006343,0.006343,coag
-115.7285009,32.85051261,0.000522,0.000434,0.000522,0.000434,0.000434,cokg
-119.8795276,34.41490815,0.001621,0.000597,0.001621,0.000597,0.000597,copr
-117.2481844,32.41537328,0.004081,0.003108,0.004081,0.003108,0.003108,corx
-117.8088909,35.98234332,0.001784,0.001255,0.001784,0.001255,0.001255,coso
-116.3868906,33.73248705,0.001495,0.001271,0.001495,0.001271,0.001271,cotd
-117.5730244,35.07173451,0.000809,0.000784,0.000809,0.000784,0.000784,cpbn
-116.8184058,37.08124893,0.000822,0.000672,0.000822,0.000672,0.000672,cram
-116.5692547,36.8076666,0.001106,0.001061,0.001106,0.001061,0.001061,crat
-120.7507564,35.79161207,0.001762,0.00161,0.001762,0.00161,0.00161,crbt
-119.5680342,36.11398595,0.001033,0.000823,0.001033,0.000823,0.000823,crcn
-117.0996841,34.03905226,0.001502,0.001252,0.001502,0.001252,0.001252,crfp
-119.7248222,35.24209081,0.004756,0.016127,0.004756,0.016127,0.016127,crgg
-118.2727682,33.82350483,0.001292,0.001326,0.001292,0.001326,0.001326,crhs
-115.7350426,33.0698077,0.001017,0.000904,0.001017,0.000904,0.000904,crrs
-119.7848134,34.02926073,0.000766,0.000639,0.000766,0.000639,0.000639,cru1
-119.0389827,34.16840369,0.00062,0.000734,0.00062,0.000734,0.000734,csci
-118.2567193,33.86147826,0.000918,0.001328,0.000918,0.001328,0.001328,csdh
-118.5238139,34.25355068,0.001297,0.000699,0.001297,0.000699,0.000699,csn1
-119.3712518,34.40809088,0.000973,0.000811,0.000973,0.000811,0.000811,csst
-118.6132124,34.51654978,0.000596,0.00059,0.000596,0.00059,0.00059,ctdm
-116.370427,34.12410067,0.001005,0.000919,0.001005,0.000919,0.000919,ctms
-119.6739503,34.94264697,0.005556,0.004085,0.005556,0.004085,0.004085,cuhs
-117.9017193,34.08201174,0.001212,0.001743,0.001212,0.001743,0.001743,cvhs
-118.3973635,34.33399638,0.004921,0.004813,0.004921,0.004813,0.004813,dam1
-118.3968663,34.33483609,0.001574,0.002036,0.001574,0.002036,0.002036,dam2
-118.3974686,34.33399149,0.023137,0.022764,0.023137,0.022764,0.022764,dam3
-118.9811914,37.74418259,0.005219,0.003692,0.005219,0.003692,0.003692,ddmn
-119.090604,38.05148863,0.001476,0.001474,0.001476,0.001474,0.001474,dech
-116.6417998,32.8299193,0.000769,0.000671,0.000769,0.000671,0.000671,desc
-115.7880298,33.3898058,0.000905,0.000845,0.000905,0.000845,0.000845,dhlg
-121.9156297,37.87857544,0.000746,0.0006,0.000746,0.0006,0.0006,diab
-121.8286428,38.46871514,0.000276,0.000243,0.000276,0.000243,0.000243,dixn
-119.243098,35.7499963,0.001179,0.000796,0.001179,0.000796,0.000796,dlno
-117.3072209,33.43058721,0.000326,0.000284,0.000326,0.000284,0.000284,dluz
-119.6901259,37.26425421,0.001256,0.001207,0.001256,0.001207,0.001207,dond
-119.0179768,36.69249669,0.001288,0.001226,0.001288,0.001226,0.001226,dono
-118.3485437,34.02393256,0.002447,0.002022,0.002447,0.002022,0.002022,dshs
-117.2495372,33.03647799,0.000803,0.000763,0.000803,0.000763,0.000763,dsme
-116.7120912,33.73333147,0.001261,0.001229,0.001261,0.001229,0.001229,dssc
-121.8551374,37.72762369,0.000813,0.000332,0.000813,0.000332,0.000332,dubp
-117.0006871,33.70058542,0.002506,0.001989,0.002506,0.001989,0.001989,dvle
-117.0536259,33.69113624,0.002915,0.001009,0.002915,0.001009,0.001009,dvls
-117.0674377,33.65769514,0.001226,0.000823,0.001226,0.000823,0.000823,dvlw
-116.9937117,33.69353622,0.002943,0.00251,0.002943,0.00251,0.00251,dvne
-117.0661172,33.67340365,0.00248,0.007524,0.00248,0.007524,0.007524,dvnw
-117.8601298,34.41341299,0.001525,0.001359,0.001525,0.001359,0.001359,dvpb
-116.9903917,33.68080139,0.001868,0.003121,0.001868,0.003121,0.003121,dvse
-117.0660522,33.66790765,0.002066,0.006501,0.002066,0.006501,0.006501,dvsw
-118.0393376,37.74280331,0.000926,0.000889,0.000926,0.000889,0.000889,dyer
-118.1274606,33.93831432,0.000288,0.000266,0.000288,0.000266,0.000266,dyh2
-118.1259848,33.93798933,0.001995,0.002241,0.001995,0.002241,0.002241,dyhs
-122.2838073,37.81500827,0.00072,0.000615,0.00072,0.000615,0.000615,ebmd
-118.3290283,33.88675339,0.001642,0.001868,0.001642,0.001868,0.001868,ecco
-117.4116964,33.64768465,0.000657,0.000632,0.000657,0.000632,0.000632,ecfs
-118.8304102,34.94619452,0.001045,0.000662,0.001045,0.000662,0.000662,edpp
-115.8171995,40.91468996,0.001236,0.000928,0.001236,0.000928,0.000928,elko
-118.1287867,33.58349804,0.000377,0.000345,0.000377,0.000345,0.000345,elly
-118.2084347,34.02973414,0.050018,0.050015,0.050018,0.050015,0.050015,elsc
-117.4260206,33.64914084,0.007604,0.017088,0.007604,0.017088,0.017088,elsg
-118.4257313,34.7031175,0.000763,0.000608,0.000763,0.000608,0.000608,eltn
-118.4537625,34.59929111,0.00038,0.000392,0.00038,0.000392,0.000392,elts
-115.8227326,33.1164454,0.00051,0.000456,0.00051,0.000456,0.000456,errg
-116.9938592,33.67479452,0.009775,0.008385,0.009775,0.008385,0.008385,ese2
-116.9910092,33.67283246,0.029004,0.010369,0.029004,0.010369,0.010369,esre
-117.0669533,33.68178056,0.002271,0.001933,0.002271,0.001933,0.001933,esrw
-117.5255869,34.10419866,0.001121,0.000943,0.001121,0.000943,0.000943,ewpp
-123.00077,37.69720964,0.000876,0.000848,0.000876,0.000848,0.000848,farb
-120.0093835,34.73301023,0.000872,0.000628,0.000872,0.000628,0.000628,fgst
-118.6097054,34.51465571,0.008611,0.009374,0.008611,0.009374,0.009374,fhff
-116.9358695,34.09354643,0.00045,0.000395,0.00045,0.000395,0.000395,fhog
-118.8941452,34.40986484,0.001981,0.000931,0.001981,0.000931,0.000931,fmtp
-118.8840336,34.35633687,0.00098,0.000502,0.00098,0.000502,0.000502,fmvt
-118.2404998,34.73391156,0.00339,0.008806,0.00339,0.008806,0.008806,foxg
-115.7999415,32.94498822,0.001096,0.000935,0.001096,0.000935,0.000935,fshb
-117.9357162,33.66232767,0.002429,0.000978,0.002429,0.000978,0.000978,fvpk
-118.3594803,34.08060549,0.002152,0.001864,0.002152,0.001864,0.001864,fxhs
-118.8933823,34.80019362,0.000987,0.00092,0.000987,0.00092,0.00092,fzhs
-117.9163927,38.97033193,0.000934,0.00129,0.000934,0.00129,0.00129,gabb
-119.3554583,40.41652619,0.000615,0.00072,0.000615,0.00072,0.00072,garl
-122.7159308,39.65470718,0.000949,0.000948,0.000949,0.000948,0.000948,gasb
-119.8636827,35.18941559,0.000863,0.000726,0.000863,0.000726,0.000726,gdec
-117.3978965,34.20388962,0.010803,0.009517,0.010803,0.009517,0.009517,ghrp
-115.5213724,33.27481176,0.001761,0.001571,0.001761,0.001571,0.001571,glrs
-116.3825664,34.29143428,0.001435,0.003528,0.001435,0.003528,0.003528,gmag
-115.6602301,34.78399709,0.005983,0.004958,0.005983,0.004958,0.004958,gmrc
-116.8892516,35.42515575,0.001247,0.001153,0.001247,0.001153,0.001153,gol2
-116.8892516,35.42515575,0.005484,0.004361,0.005484,0.004361,0.004361,gold
-120.4157321,36.39901514,0.000676,0.000807,0.000676,0.000807,0.000807,gr8r
-120.4157736,36.39900833,0.007435,0.006282,0.007435,0.006282,0.006282,gr8v
-118.1128958,34.04744735,0.000786,0.000775,0.000786,0.000775,0.000775,gvrs
-117.2992124,35.01154017,0.000925,0.001108,0.000925,0.001108,0.001108,har7
-120.6820692,34.46940235,0.005497,0.003061,0.005497,0.003061,0.003061,harv
-118.2857967,33.78364662,0.000947,0.001292,0.000947,0.001292,0.001292,hbco
-116.4300762,34.75477348,0.001001,0.000905,0.001001,0.000905,0.000905,hcmn
-121.4699003,40.81591701,0.000599,0.000684,0.000599,0.000684,0.000684,hcro
-119.0229659,36.67884202,0.000504,0.000437,0.000504,0.000437,0.000437,helb
-116.9792034,36.72364653,0.001331,0.001505,0.001331,0.001505,0.001505,hell
-117.7994552,34.75991992,0.001156,0.002097,0.001156,0.002097,0.002097,hivi
-117.0015023,33.70809622,0.007002,0.018499,0.007002,0.018499,0.018499,hmtg
-115.6353363,33.7050055,0.00089,0.000863,0.00089,0.000863,0.000863,hnps
-120.4794986,35.8667158,0.002218,0.002053,0.002218,0.002053,0.002053,hogs
-117.8451284,34.45815542,0.000778,0.000882,0.000778,0.000882,0.000882,hol3
-117.8451633,34.45818667,0.002334,0.002253,0.002334,0.002253,0.002253,holc
-118.1681732,33.9245406,0.001421,0.001349,0.001421,0.001349,0.001349,holp
-123.0747299,38.99518502,0.001048,0.001005,0.001048,0.001005,0.001005,hopb
-118.8212519,37.65858797,0.002937,0.005867,0.002937,0.005867,0.005867,hotk
-120.4023843,35.88081171,0.00172,0.001574,0.00172,0.001574,0.001574,hunt
-119.1875432,34.44123141,0.000762,0.000636,0.000762,0.000636,0.000636,hvys
-115.9114497,34.72732432,0.000817,0.000679,0.000817,0.000679,0.000679,i40a
-116.3678362,35.84838302,0.009756,0.008259,0.009756,0.008259,0.008259,ibex
-116.2215144,33.79679756,0.000531,0.000347,0.000531,0.000347,0.000347,idog
-116.2389848,33.7679731,0.000636,0.000372,0.000636,0.000372,0.000372,idqg
-115.0318032,32.70616841,0.001005,0.000983,0.001005,0.000983,0.000983,iid2
-115.1451008,34.15756279,0.001868,0.00154,0.001868,0.00154,0.00154,imps
-118.4743022,35.66227081,0.000945,0.001202,0.000945,0.001202,0.001202,islk
-115.5067912,32.82938248,0.001559,0.002823,0.001559,0.002823,0.002823,ivco
-120.832903,35.87317459,0.000452,0.000396,0.000452,0.000396,0.000396,jln5
-117.9554391,34.44906395,0.000448,0.000437,0.000448,0.000437,0.000437,jnhg
-119.0847378,37.77174377,0.003356,0.003199,0.003356,0.003199,0.003199,jnpr
-116.099042,36.45881416,0.00144,0.001261,0.00144,0.001261,0.001261,john
-118.1732292,34.20482083,0.00697,0.00563,0.00697,0.00563,0.00563,jplm
-122.2273982,37.40624812,0.000293,0.000268,0.000293,0.000268,0.000268,jrsc
-119.0081998,34.39852821,0.002235,0.001187,0.002235,0.001187,0.001187,kbrc
-118.9791749,37.6591176,0.003627,0.00501,0.003627,0.00501,0.00501,knol
-118.8804738,37.71331032,0.005868,0.004289,0.005868,0.004289,0.004289,krac
-116.1733961,33.92536916,0.000774,0.000726,0.000774,0.000726,0.000726,kyvw
-115.7037405,40.85080421,0.001153,0.000664,0.001153,0.000664,0.000664,lacr
-120.4732863,35.8997917,0.001654,0.001395,0.001654,0.001395,0.001395,land
-118.5746527,34.18192258,0.001228,0.001231,0.001228,0.001231,0.001231,lapc
-118.3065071,33.92794271,0.001312,0.001795,0.001312,0.001795,0.001795,lasc
-118.1371854,33.83207048,0.001475,0.001592,0.001475,0.001592,0.001592,lbc1
-118.173244,33.79160986,0.001307,0.001473,0.001307,0.001473,0.001473,lbc2
-118.2033456,33.78777081,0.002434,0.00261,0.002434,0.00261,0.00261,lbch
-116.4328047,34.26733952,0.000852,0.000769,0.000852,0.000769,0.000769,ldes
-116.2091431,34.69942631,0.00162,0.00109,0.00162,0.00109,0.00109,ldsw
-118.8719448,34.82517856,0.001583,0.002453,0.001583,0.002453,0.002453,lebc
-118.3217569,34.13460165,0.001458,0.001341,0.001458,0.001341,0.001341,leep
-119.7823899,36.29202446,0.00523,0.002409,0.00523,0.002409,0.002409,lema
-116.8618741,40.40351211,0.0014,0.000914,0.0014,0.000914,0.000914,lewi
-118.4128275,34.09507097,0.00092,0.000861,0.00092,0.000861,0.000861,lfrs
-117.7644509,33.64059581,0.000307,0.000277,0.000307,0.000277,0.000277,lgwd
-116.4012688,36.85662754,0.001051,0.001037,0.001051,0.001037,0.001037,lice
-119.0172888,37.63719272,0.003061,0.004171,0.003061,0.004171,0.004171,linc
-118.1392024,34.66202213,0.001078,0.000996,0.001078,0.000996,0.000996,linj
-116.3082399,36.74587248,0.001358,0.001188,0.001358,0.001188,0.001188,litt
-118.8677431,34.807524,0.001234,0.001584,0.001234,0.001584,0.001584,ljrn
-116.7587667,33.23600635,0.414759,0.414759,0.414759,0.414759,0.414759,lkhg
-117.8349572,34.48545821,0.000788,0.000656,0.000788,0.000656,0.000656,ll01
-117.8379329,34.5859753,0.00132,0.001371,0.00132,0.001371,0.001371,llas
-117.3912838,33.74420004,0.008027,0.018321,0.008027,0.018321,0.018321,lmhg
-119.8132825,39.5384932,0.151124,0.087291,0.151124,0.087291,0.087291,lmrr
-117.4450713,33.81739932,0.007935,0.01877,0.007935,0.01877,0.01877,lmsg
-121.3502366,38.84651108,0.000591,0.000584,0.000591,0.000584,0.000584,lnc1
-121.3505513,38.84650792,0.000883,0.000966,0.000883,0.000966,0.000966,lnc2
-119.0579068,36.35995682,0.001088,0.001282,0.001088,0.001282,0.001282,lnco
-116.9396533,35.09020167,0.000991,0.001217,0.000991,0.001217,0.001217,lnmt
-120.446581,34.69092095,0.001002,0.000686,0.001002,0.000686,0.000686,lomp
-118.0034124,34.11190032,0.002578,0.001933,0.002578,0.001933,0.001933,long
-117.7540719,34.13332746,0.001363,0.001154,0.001363,0.001154,0.001154,lors
-120.5942869,35.82871038,0.00163,0.001437,0.00163,0.001437,0.001437,lows
-117.5463648,34.31486372,0.000502,0.000496,0.000502,0.000496,0.000496,lpcg
-117.9567222,34.02677,0.050042,0.050043,0.050042,0.050043,0.050043,lphs
-122.2438923,37.87456018,0.001165,0.001225,0.001165,0.001225,0.001225,lra1
-122.2436669,37.87540361,0.000762,0.000712,0.000762,0.000712,0.000712,lra3
-118.0299892,34.52705926,0.000598,0.000468,0.000598,0.000468,0.000468,lrrg
-121.865228,37.28685203,0.000935,0.000762,0.000935,0.000762,0.000762,lutz
-119.1036879,34.7336061,0.000607,0.000708,0.000607,0.000708,0.000708,lvms
-115.1913469,36.15945569,0.002099,0.001958,0.002099,0.001958,0.001958,lvwd
-120.4430618,35.83259805,0.001479,0.001333,0.001479,0.001333,0.001333,masw
-117.4367005,33.85676107,0.00191,0.001636,0.00191,0.001636,0.001636,mat2
-117.4368176,33.85668669,0.00666,0.005677,0.00666,0.005677,0.005677,math
-122.8801898,38.14478679,0.001225,0.001274,0.001225,0.001274,0.001274,mccm
-120.7586034,36.1869034,0.003362,0.002904,0.003362,0.002904,0.002904,mee1
-120.7668482,36.18052474,0.002944,0.002828,0.002944,0.002828,0.002828,mee2
-115.9790171,36.63251157,0.001096,0.000806,0.001096,0.000806,0.000806,merc
-121.6425799,37.34153264,0.001106,0.000926,0.001106,0.000926,0.000926,mhcb
-122.4943351,37.84232275,0.000857,0.001297,0.000857,0.001297,0.001297,mhdl
-118.2441342,33.93905539,0.032274,0.025626,0.032274,0.025626,0.025626,mhms
-120.4588313,35.92191233,0.002308,0.002456,0.002308,0.002456,0.002456,mida
-120.3513935,34.03825979,0.000892,0.000642,0.000892,0.000642,0.000642,mig1
-121.834082,37.44904072,0.000266,0.000224,0.000266,0.000224,0.000224,milp
-116.0955134,40.14836525,0.001694,0.001835,0.001694,0.001835,0.001835,mine
-119.0609009,37.65376344,0.004203,0.004867,0.004203,0.004867,0.004867,mins
-117.5504724,33.71448215,0.000787,0.000969,0.000787,0.000969,0.000969,mjpk
-117.31796,33.91840411,0.000922,0.000832,0.000922,0.000832,0.000832,mlfp
-120.4340532,35.96947141,0.001717,0.001666,0.001717,0.001666,0.001666,mnmc
-122.4428016,38.87872705,0.000324,0.000293,0.000324,0.000293,0.000293,mnrc
-120.3028324,41.90232484,0.00091,0.000875,0.00091,0.000875,0.000875,modb
-115.4121147,40.71068232,0.001098,0.000662,0.001098,0.000662,0.000662,moil
-122.4199268,37.94657589,0.004185,0.004946,0.004185,0.004946,0.004946,mola
-121.8668672,37.48532617,0.000851,0.000788,0.000851,0.000788,0.000788,monb
-116.7155724,39.14770868,0.001145,0.001335,0.001145,0.001335,0.001335,moni
-116.4223517,32.89194078,0.002475,0.00203,0.002475,0.00203,0.00203,monp
-118.8780185,34.2955121,0.001675,0.001489,0.001675,0.001489,0.001489,mpwd
-117.8816895,34.17522982,0.001181,0.001047,0.001181,0.001047,0.001047,mrdm
-116.6479603,34.03850156,0.001621,0.001491,0.001621,0.001491,0.001491,mscg
-121.9248922,37.55632306,0.000335,0.000302,0.000335,0.000302,0.000302,mshp
-117.210127,34.23084455,0.001574,0.001046,0.001574,0.001046,0.001046,msob
-118.2455037,34.05521947,0.001685,0.002274,0.001685,0.002274,0.002274,mta1
-116.6472265,33.19916303,0.006374,0.017508,0.006374,0.017508,0.017508,mtgg
-120.0916116,36.56508442,0.002744,0.002199,0.002744,0.002199,0.002199,muln
-119.309352,37.16994086,0.000979,0.001249,0.000979,0.001249,0.001249,musb
-119.0960541,34.26160481,0.003696,0.003365,0.003696,0.003365,0.003365,musd
-116.5253154,33.2108733,0.001252,0.001134,0.001252,0.001134,0.001134,mvfd
-118.9447317,37.640519,0.00724,0.00267,0.00724,0.00267,0.00267,mwtp
-116.1481732,34.50862189,0.001312,0.001458,0.001312,0.001458,0.001458,nbps
-116.310295,36.85035078,0.001047,0.001034,0.001047,0.001034,0.001034,neva
-117.5089373,39.68561612,0.00128,0.000966,0.00128,0.000966,0.000966,news
-118.710787,39.42159591,0.002148,0.002247,0.002148,0.002247,0.002247,nfln
-119.1412614,34.49865796,0.00063,0.000626,0.00063,0.000626,0.000626,nhrg
-117.5695827,33.91970915,0.000813,0.000801,0.000813,0.000801,0.000801,noco
-115.9850403,35.96945066,0.000824,0.000669,0.000824,0.000669,0.000669,nope
-118.3480137,33.97973681,0.001455,0.001842,0.001455,0.001842,0.001842,nopk
-116.9726843,32.57931582,0.000906,0.000868,0.000906,0.000868,0.000868,nsss
-116.0677374,34.14100479,0.002452,0.003229,0.002452,0.003229,0.003229,oaes
-118.6013817,34.32989241,0.004773,0.003169,0.004773,0.003169,0.003169,oat2
-117.3467353,33.24066697,0.000325,0.000266,0.000325,0.000266,0.000266,ocsd
-117.7441373,33.76585893,0.003871,0.003324,0.003871,0.003324,0.003324,oeoc
-117.0417703,33.13060814,0.00144,0.001307,0.00144,0.001307,0.001307,oghs
-122.2729908,38.00625311,0.001132,0.001236,0.001132,0.001236,0.001236,ohln
-115.918058,34.36988192,0.00089,0.00088,0.00089,0.00088,0.00088,opbl
-116.305458,34.42771608,0.000837,0.000846,0.000837,0.000846,0.000846,opcl
-116.0833731,34.36712896,0.00116,0.001256,0.00116,0.001256,0.001256,opcp
-116.1494848,34.4300819,0.00084,0.000956,0.00084,0.000956,0.000956,opcx
-116.2922802,34.5330313,0.000948,0.000972,0.000948,0.000972,0.000972,oprd
-120.2785607,34.73906082,0.00122,0.001472,0.00122,0.001472,0.001472,ores
-116.8150931,34.67490387,0.000701,0.000908,0.000701,0.000908,0.000908,ormt
-121.5002925,39.55462702,0.00066,0.000974,0.00066,0.000974,0.000974,orvb
-119.1419491,34.32736024,0.001343,0.001272,0.001343,0.001272,0.001272,ovls
-122.4243183,37.49936379,0.000757,0.000836,0.000757,0.000836,0.000836,oxmt
-118.2073169,34.12881263,0.002818,0.002452,0.002818,0.002452,0.002452,oxyc
-119.3534095,34.68337158,0.000878,0.000869,0.000878,0.000869,0.000869,ozst
-117.1865322,39.5211381,0.000863,0.000549,0.000863,0.000549,0.000549,p002
-115.2786288,39.91017103,0.000815,0.000669,0.000815,0.000669,0.000669,p005
-117.3299952,41.42874109,0.000906,0.00051,0.000906,0.00051,0.00051,p013
-119.9355113,41.27589583,0.000415,0.000525,0.000415,0.000525,0.000525,p017
-119.0628714,36.02743737,0.000947,0.001011,0.000947,0.001011,0.001011,p056
-124.0753705,40.87630589,0.000628,0.000648,0.000628,0.000648,0.000648,p058
-123.7261992,38.92834681,0.00052,0.000454,0.00052,0.000454,0.000454,p059
-122.4148855,40.99763202,0.00061,0.00071,0.00061,0.00071,0.00071,p060
-116.1697895,32.61652499,0.000944,0.000896,0.000944,0.000896,0.000896,p066
-121.0029623,35.55175356,0.001148,0.001049,0.001148,0.001049,0.001049,p067
-117.9847897,39.30564306,0.000876,0.00057,0.000876,0.00057,0.00057,p068
-117.604896,39.28794042,0.000866,0.000553,0.000866,0.000553,0.000553,p069
-117.401182,39.34654721,0.000873,0.000558,0.000873,0.000558,0.000558,p071
-116.7408975,39.52145497,0.00133,0.000803,0.00133,0.000803,0.000803,p072
-116.4244714,39.50052424,0.000922,0.000546,0.000922,0.000546,0.000546,p073
-116.0495983,39.546427,0.000919,0.000487,0.000919,0.000487,0.000487,p074
